budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,Character Name,Lead actor,Director,release_year,return,release_day
17000000.0,4723,Southland Tales,6.242588,2006-05-15,374743.0,Southland Tales,5.2,154.0,,"['Comedy', 'Science Fiction', 'Thriller']",Universal Pictures,Destination Films,Persistent Entertainment,Boxer Santaros,Dwayne Johnson,Richard Kelly,2006,0.0220437058823529,lunes
0.0,29162,Ever Since the World Ended,0.347644,2001-04-21,0.0,Ever Since the World Ended,4.3,6.0,,"['Drama', 'Science Fiction', 'Mystery']",Epidemic Films,,,Hammer Guy,Aubrey Ankrum,Calum Grant,2001,0.0,sã¡bado
0.0,48267,Der amerikanische Soldat,0.923108,1970-10-09,0.0,The American Soldier,8.0,2.0,,"['Action', 'Drama']",Antiteater-X-Film,,,Ricky,Karl Scheydt,Rainer Werner Fassbinder,1970,0.0,viernes
0.0,16768,An Evening with Kevin Smith 2: Evening Harder,5.270747,2006-11-28,0.0,An Evening with Kevin Smith 2: Evening Harder,6.9,9.0,Kevin Smith: Silent Bob Speaks!,"['Comedy', 'Documentary']",,,,Himself,Kevin Smith,J.M. Kenny,2006,0.0,martes
0.0,21296,Kansas City Confidential,1.7951,1952-11-11,0.0,Kansas City Confidential,7.0,19.0,,"['Crime', 'Drama', 'Thriller']",Associated Players & Producers,,,Joe Rolfe / Peter Harris,John Payne,Phil Karlson,1952,0.0,martes
0.0,24732,Harrison Bergeron,1.42682,1995-08-13,0.0,Harrison Bergeron,7.6,7.0,,"['Comedy', 'Science Fiction']",Atlantis Films,,,Harrison Bergeron,Sean Astin,Bruce Pittman,1995,0.0,domingo
3000000.0,10251,5ive Girls,3.148351,2006-01-01,0.0,5ive Girls,4.4,19.0,,"['Horror', 'Thriller']",Peace Arch Entertainment Group,,,Father Drake,Ron Perlman,Warren P. Sonoda,2006,0.0,domingo
0.0,15006,Rails & Ties,7.625656,2007-09-01,22136.0,Rails & Ties,5.5,14.0,,['Drama'],,,,Tom Stark,Kevin Bacon,Alison Eastwood,2007,0.0,sã¡bado
0.0,24060,Darfur Now,0.894568,2007-09-09,0.0,Darfur Now,5.3,3.0,,"['Crime', 'Documentary']",Participant Productions,Crescendo Productions,Mandalay Independent Pictures,himself,Don Cheadle,Ted Braun,2007,0.0,domingo
4000000.0,34898,Heavens Fall,0.527074,2006-07-20,0.0,Heavens Fall,5.5,4.0,,"['Crime', 'Drama']",,,,Samuel Leibowitz,Timothy Hutton,Terry Green ,2006,0.0,jueves
0.0,12555,Obsluhoval jsem anglického krále,1.739765,2006-12-19,0.0,I Served the King of England,7.0,22.0,,"['Comedy', 'Drama']",,,,Jan Díte junior,Ivan Barnev,Jiří Menzel,2006,0.0,martes
0.0,22606,Texas Terror,1.464799,1935-10-17,0.0,Texas Terror,4.3,9.0,,"['Action', 'Adventure', 'Drama', 'Western']",Paul Malvern Productions,,,John Higgins,John Wayne,Robert N. Bradbury,1935,0.0,jueves
190000.0,13561,Murder Party,2.72115,2007-01-01,0.0,Murder Party,5.8,40.0,,"['Comedy', 'Horror']",The Lab Of Madness,,,Alexander,Alex Barnett,Jeremy Saulnier,2007,0.0,lunes
0.0,13168,Smiley Face,3.799281,2007-01-21,8768.0,Smiley Face,6.3,71.0,,['Comedy'],Desperate Pictures,Anonymous Content,ApolloProMovie & Co. 3. Filmproduktion,Jane F.,Anna Faris,Gregg Araki,2007,0.0,domingo
4000000.0,20714,12,6.975759,2007-06-06,7537453.0,12,6.6,54.0,,"['Crime', 'Drama']",Mosfilm,venezia 64,,Juror #1,Sergei Makovetsky,Nikita Mikhalkov,2007,1.88436325,miã©rcoles
0.0,11148,XXY,3.420817,2007-06-14,0.0,XXY,6.9,53.0,,['Drama'],Pyramide Films,,,Kraken,Ricardo Darín,Lucía Puenzo,2007,0.0,jueves
0.0,46872,The Steel Helmet,5.112386,1951-02-02,0.0,The Steel Helmet,7.0,26.0,,"['Drama', 'War', 'Action']",Deputy Corporation,,,Sgt. Zack,Gene Evans,Samuel Fuller,1951,0.0,viernes
0.0,18312,Endgame: Blueprint for Global Enslavement,0.90203,2007-11-01,0.0,Endgame: Blueprint for Global Enslavement,6.7,13.0,,['Documentary'],,,,,,Alex Jones,2007,0.0,jueves
0.0,17460,La faute à Fidel!,1.871922,2006-11-29,0.0,Blame It on Fidel!,6.9,9.0,,"['History', 'Drama']",,,,Marie de la Mesa,Julie Depardieu,Julie Gavras,2006,0.0,miã©rcoles
18000000.0,5876,The Mist,8.435642,2007-11-21,57096190.0,The Mist,6.7,1438.0,,"['Science Fiction', 'Horror', 'Thriller']",Darkwoods Productions,Dimension Films,,David Drayton,Thomas Jane,Frank Darabont,2007,3.172010555555556,miã©rcoles
85000000.0,4523,Enchanted,11.447798,2007-11-20,340487652.0,Enchanted,6.6,1512.0,,"['Comedy', 'Family', 'Fantasy', 'Romance']",Walt Disney Pictures,Josephson Entertainment,Andalasia Productions,Giselle,Amy Adams,Kevin Lima,2007,4.005737082352941,martes
24000000.0,1620,Hitman,13.765241,2007-11-21,99965753.0,Hitman,5.9,982.0,Hitman Collection,"['Action', 'Crime', 'Drama', 'Thriller']",Twentieth Century Fox Film Corporation,Dune Entertainment,Anka Film,Agent 47,Timothy Olyphant,Xavier Gens,2007,4.165239708333333,miã©rcoles
13000000.0,15250,This Christmas,2.501209,2007-11-27,0.0,This Christmas,7.2,30.0,,"['Comedy', 'Drama']",Screen Gems,,,"Shirley Ann ""Ma'Dere"" Whitfield",Loretta Devine,Preston A. Whitmore II,2007,0.0,martes
8000000.0,13474,P2,9.276709,2007-11-09,7766240.0,P2,5.7,162.0,,"['Horror', 'Thriller']",Summit Entertainment,,,Thomas,Wes Bentley,Franck Khalfoun,2007,0.97078,viernes
9100000.0,8079,Om Shanti Om,4.384156,2007-11-07,37707444.0,Om Shanti Om,7.2,85.0,,"['Comedy', 'Drama', 'Romance']",Red Chillies Entertainment,,,Om Prakash Makhija,Shah Rukh Khan,Farah Khan,2007,4.143675164835165,miã©rcoles
86000000.0,13483,Awake,7.076062,2007-11-28,14373825.0,Awake,6.3,403.0,,"['Thriller', 'Crime', 'Mystery']",The Weinstein Company,Open City Films,GreeneStreet Films,Clay Beresford,Hayden Christensen,Joby Harold,2007,0.1671375,miã©rcoles
180000000.0,2268,The Golden Compass,11.481379,2007-12-04,372234864.0,The Golden Compass,5.8,1347.0,,"['Adventure', 'Fantasy']",New Line Cinema,Ingenious Film Partners,Depth of Field,Lyra Belacqua,Dakota Blue Richards,Chris Weitz,2007,2.067971466666666,martes
150000000.0,6479,I Am Legend,11.379355,2007-12-14,585349010.0,I Am Legend,6.9,4977.0,,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Village Roadshow Pictures,Original Film,Weed Road Pictures,Robert Neville,Will Smith,Francis Lawrence,2007,3.902326733333333,viernes
60000000.0,6477,Alvin and the Chipmunks,11.805233,2007-12-13,361366633.0,Alvin and the Chipmunks,5.5,1212.0,Alvin and the Chipmunks Collection,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']",Dune Entertainment,Regency Enterprises,Fox 2000 Pictures,Dave,Jason Lee,Tim Hill,2007,6.022777216666666,jueves
0.0,7249,Futurama: Bender's Big Score,5.32979,2007-11-27,0.0,Futurama: Bender's Big Score,7.4,191.0,Futurama Collection,"['Animation', 'Comedy', 'Science Fiction']",20th Century Fox Television,The Curiosity Company,,Bender (voice),John DiMaggio,Dwayne Carey-Hill,2007,0.0,martes
0.0,44783,Symbiopsychotaxiplasm: Take One,0.697838,1968-10-28,0.0,Symbiopsychotaxiplasm: Take One,7.8,6.0,,['Documentary'],,,,Herself / Alice,Patricia Ree Gilbert ,William Greaves,1968,0.0,lunes
10000000.0,13998,Margot at the Wedding,9.374829,2007-08-31,0.0,Margot at the Wedding,5.9,74.0,,"['Comedy', 'Drama']",Scott Rudin Productions,,,Margot,Nicole Kidman,Noah Baumbach,2007,0.0,viernes
20000000.0,3902,I'm Not There.,9.351557,2007-10-01,4001121.0,I'm Not There.,6.6,202.0,,"['Drama', 'Music']",Endgame Entertainment,Rising Star,Killer Films,Jude,Cate Blanchett,Todd Haynes,2007,0.20005605,lunes
0.0,18631,Beyond The Law,3.968731,1992-04-22,0.0,Beyond The Law,5.9,23.0,,"['Drama', 'Thriller']",Capitole Films,Polar Entertainment Corporation,,Daniel 'Dan' Saxon,Charlie Sheen,Larry Ferguson,1992,0.0,miã©rcoles
0.0,43308,The Shepherd of the Hills,0.977858,1941-07-18,0.0,The Shepherd of the Hills,6.3,11.0,,"['Western', 'Drama', 'Romance']",Paramount Pictures,,,Young Matt,John Wayne,Henry Hathaway,1941,0.0,viernes
0.0,11476,So weit die Füße tragen,1.893561,2001-12-12,0.0,As Far As My Feet Will Carry Me,6.9,22.0,,['Drama'],B & C Filmproduktion,Cascadeur Filmproduktion GmbH,,Oberleutnant Clemens Forell,Bernhard Bettermann,Hardy Martins,2001,0.0,miã©rcoles
0.0,8272,The Savages,4.546164,2007-01-19,0.0,The Savages,6.8,112.0,,['Drama'],Fox Searchlight Pictures,Ad Hominem Enterprises,This Is That Productions,Wendy Savage,Laura Linney,Tamara Jenkins,2007,0.0,viernes
4000000.0,13186,Wrong Turn 2: Dead End,16.34615,2007-08-25,0.0,Wrong Turn 2: Dead End,5.5,275.0,Wrong Turn Collection,"['Horror', 'Thriller']",Twentieth Century Fox Film Corporation,Summit Entertainment,Constantin Film.,Nina Papas,Erica Leerhsen,Joe Lynch,2007,0.0,sã¡bado
0.0,6537,El orfanato,16.213592,2007-08-27,44000000.0,The Orphanage,7.1,652.0,,"['Horror', 'Drama', 'Thriller']",Wild Bunch,Telecinco,Telecinco Cinema,Laura,Belén Rueda,Juan Antonio Bayona,2007,0.0,lunes
0.0,43798,That Hamilton Woman,1.706833,1941-04-03,0.0,That Hamilton Woman,7.5,15.0,,"['Drama', 'History', 'Romance', 'War']",London Film Productions,Alexander Korda Films,,Emma Lady Hamilton,Vivien Leigh,Alexander Korda,1941,0.0,jueves
7500000.0,7326,Juno,11.791591,2007-12-05,231411584.0,Juno,7.0,2313.0,,"['Comedy', 'Drama', 'Romance']",Fox Searchlight Pictures,Mandate Pictures,,Juno MacGuff,Ellen Page,Jason Reitman,2007,30.854877866666666,miã©rcoles
30000000.0,1874,Goodbye Bafana,10.480169,2007-02-11,0.0,Goodbye Bafana,7.0,38.0,,"['History', 'Drama']",Film Afrika,,,James Gregory,Joseph Fiennes,Bille August,2007,0.0,domingo
0.0,55192,東京暮色,1.112972,1957-04-30,0.0,Tokyo Twilight,7.9,15.0,,['Drama'],Shôchiku Eiga,,,Takako Numata,Setsuko Hara,Yasujirō Ozu,1957,0.0,martes
0.0,33003,Maxed Out,0.682081,2006-03-10,0.0,Maxed Out,7.0,11.0,,['Documentary'],,,,,Beth Naef,James D. Scurlock,2006,0.0,viernes
10000000.0,1989,My Blueberry Nights,11.119593,2007-05-16,21786738.0,My Blueberry Nights,6.1,197.0,,"['Drama', 'Romance']",Block 2 Pictures,Jet Tone Production,StudioCanal,Elizabeth,Norah Jones,Wong Kar-wai,2007,2.1786738,miã©rcoles
0.0,4946,La Piscine,3.303818,1969-01-15,0.0,The Swimming Pool,6.9,67.0,,"['Crime', 'Drama']",Société Nouvelle de Cinématographie,Tritone Cinematografica,,Marianne,Romy Schneider,Jacques Deray,1969,0.0,miã©rcoles
0.0,24123,Cake,14.571699,2005-05-12,0.0,Cake,5.0,36.0,,"['Drama', 'Comedy', 'Romance']",New Real Films,First Look International,Cake Productions Inc.,Pippa McGee,Heather Graham,Nisha Ganatra,2005,0.0,jueves
9000000.0,28522,Day of the Dead 2: Contagium,1.343377,2005-08-10,0.0,Day of the Dead 2: Contagium,3.1,13.0,,"['Horror', 'Science Fiction']",Taurus Entertainment Company,,,Emma,Laurie Baranyay,Ana Clavell,2005,0.0,miã©rcoles
0.0,48266,Ma mère,2.934065,2004-05-19,0.0,Ma Mère,4.4,29.0,,['Drama'],TLA Releasing,Amour Fou Filmproduktion,Gemini Films,Héléne,Isabelle Huppert,Christophe Honoré,2004,0.0,miã©rcoles
0.0,71848,Noise,0.039073,2004-01-31,0.0,Noise,8.0,1.0,,"['Thriller', 'Romance']",,,,Def Girl,Julia Barnett,Tony Spiridakis,2004,0.0,sã¡bado
0.0,34424,Party Monster,0.626864,1998-06-11,0.0,Party Monster: The Shockumentary,6.4,10.0,,['Documentary'],,,,Himself,Michael Alig,Fenton Bailey,1998,0.0,jueves
7800000.0,25460,Return to Sender,2.463468,2004-09-17,0.0,Return to Sender,5.9,13.0,,['Drama'],Audley Films LLP,Moviefan Scandinavia A/S,Number 9 Films,Charlotte Cory,Connie Nielsen,Bille August,2004,0.0,viernes
0.0,25740,"Buy the Ticket, Take the Ride",1.348899,2006-12-12,0.0,"Buy the Ticket, Take the Ride",6.7,6.0,,['Documentary'],FBN Productions,,,,Gary Busey,Tom Thurman,2006,0.0,martes
0.0,13076,Starting Out in the Evening,1.161496,2007-01-01,0.0,Starting Out in the Evening,7.3,8.0,,['Drama'],,,,Heather Wolfe,Lauren Ambrose,Andrew Wagner,2007,0.0,lunes
5000000.0,11600,Redacted,3.494388,2007-01-01,782102.0,Redacted,6.2,37.0,,"['Drama', 'War']",HDNet Films,The Film Farm,,Angel Salazar,Izzy Diaz,Brian De Palma,2007,0.1564204,lunes
0.0,35237,Suicide Killers,0.038824,2006-08-27,0.0,Suicide Killers,7.0,1.0,,['Documentary'],,,,French-Iranian Author,Chadhoorth Djawann,Pierre Rehov,2006,0.0,domingo
0.0,13023,The Devil Came on Horseback,0.431719,2007-01-19,0.0,The Devil Came on Horseback,7.9,11.0,,['Documentary'],Break Thru Films,3 Generations,Global Grassroots,Brian Steidle,Brian Steidle,Ricki Stern,2007,0.0,viernes
0.0,150938,All Passion Spent,0.489913,1986-12-09,0.0,All Passion Spent,8.0,1.0,,,,,,Mr. Fitzgeorge,Harry Andrews,Martyn Friend,1986,0.0,martes
900000.0,46902,The Treatment,2.78291,2006-04-08,82701.0,The Treatment,6.0,4.0,,"['Comedy', 'Drama', 'Romance']",,,,Jake Singer,Chris Eigeman,Oren Rudavsky,2006,0.09189,sã¡bado
0.0,10884,10 Questions for the Dalai Lama,0.721105,2006-05-01,0.0,10 Questions for the Dalai Lama,6.3,3.0,,['Documentary'],,,,Himself,The Dalai Lama,Rick Ray,2006,0.0,lunes
0.0,13348,Helvetica,4.776619,2007-09-12,0.0,Helvetica,7.3,71.0,Design Trilogy,['Documentary'],,,,Michael Bierut,Michael Bierut,Gary Hustwit,2007,0.0,miã©rcoles
0.0,64942,Mary,0.953421,2005-11-18,0.0,Mary,5.1,9.0,,['Drama'],Wild Bunch,Central Films,Associated Film,Marie Palesi / Mary Magdalene,Juliette Binoche,Abel Ferrara,2005,0.0,viernes
1300000.0,25784,Vượt Sóng,0.044561,2006-02-22,639000.0,Journey from the Fall,5.0,1.0,,['Drama'],,,,Ba Noi (Grandmother),Kiều Chinh,Ham Tran,2006,0.4915384615384615,miã©rcoles
0.0,22452,The War on Democracy,1.039916,2007-06-15,0.0,The War on Democracy,7.6,12.0,,"['History', 'Documentary', 'War', 'Foreign']",,,,,,,2007,0.0,viernes
45000000.0,7350,The Bucket List,9.070643,2007-12-25,175372502.0,The Bucket List,7.0,1138.0,,"['Drama', 'Comedy']",Two Ton Films,Zadan / Meron Productions,Reiner / Greisman Productions,Edward Periman Cole,Jack Nicholson,Rob Reiner,2007,3.8971667111111112,martes
7000.0,66110,Fall from Grace,0.411575,2007-03-12,0.0,Fall from Grace,7.3,4.0,,['Documentary'],,,,"Himself, Mayor, city of Topeka", Bill Bunten,K. Ryan Jones,2007,0.0,lunes
0.0,26600,Between Two Worlds,10.138589,1944-05-20,0.0,Between Two Worlds,7.3,10.0,,"['Drama', 'Fantasy']",Warner Bros.,,,Tom Prior,John Garfield,Edward A. Blatt,1944,0.0,sã¡bado
20000000.0,7979,The Kite Runner,5.970067,2007-10-14,73276047.0,The Kite Runner,7.3,405.0,,['Drama'],DreamWorks SKG,MacDonald/Parkes Productions,Sidney Kimmel Entertainment,Amir,Khalid Abdalla,Marc Forster,2007,3.66380235,domingo
0.0,20567,不良姐御伝 猪の鹿お蝶,2.647596,1973-02-17,0.0,Sex and Fury,5.8,32.0,Inoshika Ocho series,"['Action', 'Crime']",TOEI Company,,,Ochô Inoshika,Reiko Ike,Norifumi Suzuki,1973,0.0,sã¡bado
0.0,45126,Les amants réguliers,0.913632,2005-09-14,0.0,Regular Lovers,7.7,9.0,,"['Drama', 'Romance']",MEDIA Programme of the European Union,Maïa Films,Arte France Cinéma,François Dervieux,Louis Garrel,Philippe Garrel,2005,0.0,miã©rcoles
1500000.0,52473,Allegro,0.462846,2005-09-30,0.0,Allegro,7.4,7.0,,"['Drama', 'Foreign', 'Romance', 'Science Fiction']",,,,Tom,Henning Moritzen,Christoffer Boe,2005,0.0,viernes
0.0,12171,The Deaths of Ian Stone,6.86365,2007-12-05,0.0,The Deaths of Ian Stone,5.2,82.0,,"['Horror', 'Thriller']",Stan Winston Productions,Odyssey Entertainment,Isle of Man Film Commission,Ian Stone,Mike Vogel,Dario Piana,2007,0.0,miã©rcoles
0.0,157373,Commune,0.301732,2005-04-07,0.0,Commune,7.8,4.0,,,,,,,,Jonathan Berman,2005,0.0,jueves
0.0,71066,Robin Hood,0.611926,1922-08-18,0.0,Robin Hood,5.9,8.0,,"['Drama', 'Action', 'Romance']",Douglas Fairbanks Pictures,,,Robin Hood,Douglas Fairbanks,Allan Dwan,1922,0.0,viernes
0.0,13299,Densha Otoko,0.703244,2005-06-04,0.0,Train Man,6.5,10.0,,"['Comedy', 'Romance']",,,,Densha otoko,Takayuki Yamada,Shôsuke Murakami,2005,0.0,sã¡bado
20000000.0,13250,Butterfly on a Wheel,8.809053,2007-07-27,0.0,Butterfly on a Wheel,6.3,131.0,,"['Crime', 'Drama', 'Thriller']",Icon Productions,Infinity Features Entertainment,Irish Dreamtime,Tom Ryan,Pierce Brosnan,Mike Barker,2007,0.0,viernes
0.0,42790,Sedotta e abbandonata,2.285155,1964-01-30,0.0,Seduced and Abandoned,6.8,16.0,,"['Drama', 'Comedy']",Lux Film,Ultra Film,Vides Cinematografica,Agnese Ascalone,Stefania Sandrelli,Pietro Germi,1964,0.0,jueves
0.0,9867,The Go-Getter,4.555069,2007-01-22,0.0,The Go-Getter,6.5,23.0,,['Comedy'],Et Cetera Films,Two Roads Entertainment,Fillmore,Mercer,Lou Taylor Pucci,Martin Hynes,2007,0.0,lunes
0.0,15495,The Hamiltons,6.47037,2006-11-19,0.0,The Hamiltons,4.8,57.0,The Hamiltons Collection,"['Drama', 'Horror', 'Thriller']",San Francisco Independent Cinema,Industrial City Films,,Francis Hamilton,Cory Knauf,Phil Flores,2006,0.0,domingo
0.0,53896,Close My Eyes,1.404434,1991-11-22,135893.0,Close My Eyes,6.3,15.0,,"['Drama', 'Romance']",Film 4,Film Four International,Beambright,Sinclair,Alan Rickman,Stephen Poliakoff,1991,0.0,viernes
0.0,14148,The Flock,11.635191,2007-08-04,0.0,The Flock,5.7,63.0,,"['Crime', 'Drama', 'Mystery', 'Thriller']",Double Nickel Entertainment,Templar Films,Bauer Martinez Studios,Erroll Babbage,Richard Gere,Andrew Lau,2007,0.0,sã¡bado
19600000.0,48737,Tirant lo Blanc,2.282189,2006-03-30,0.0,The Maidens' Conspiracy,4.3,4.0,,['Adventure'],Future Film Group,Mikado Film,DeA Planeta Home Entertainment,Tirant,Casper Zafer,Vicente Aranda,2006,0.0,jueves
0.0,13198,Wristcutters: A Love Story,5.213094,2006-01-24,0.0,Wristcutters: A Love Story,6.7,161.0,,"['Comedy', 'Drama', 'Fantasy', 'Romance']",No Matter Pictures,,,Zia,Patrick Fugit,Goran Dukic,2006,0.0,martes
0.0,14804,Vitus,2.233166,2006-02-02,0.0,Vitus,7.2,21.0,,"['Music', 'Drama']",,,,Vitus - age 6,Fabrizio Borsani,Fredi M. Murer,2006,0.0,jueves
8000000.0,111744,Joe and Max,1.669115,2002-03-03,0.0,Joe and Max,0.0,1.0,,"['Drama', 'TV Movie']",,,,Joe Louis,Leonard Roberts,Steve James,2002,0.0,domingo
0.0,36328,Longford,5.044132,2006-10-26,0.0,Longford,4.1,8.0,,"['Crime', 'Drama']",HBO Films,Granada Television,Channel 4 Television Corporation,Lord Longford,Jim Broadbent,Tom Hooper,2006,0.0,jueves
0.0,23817,The Big Bad Swim,1.231994,2006-01-01,0.0,The Big Bad Swim,6.1,6.0,,"['Comedy', 'Drama']",Four Act Films,,,Amy Pierson,Paget Brewster,Ishai Setton,2006,0.0,domingo
50000000.0,13885,Sweeney Todd: The Demon Barber of Fleet Street,10.038401,2007-12-20,152000000.0,Sweeney Todd: The Demon Barber of Fleet Street,7.0,1745.0,,"['Drama', 'Horror', 'Music']",Warner Bros.,DreamWorks Pictures,Tim Burton Productions,Sweeney Todd,Johnny Depp,Tim Burton,2007,3.04,jueves
130000000.0,6637,National Treasure: Book of Secrets,12.854373,2007-12-13,457363168.0,National Treasure: Book of Secrets,6.1,1782.0,National Treasure Collection,"['Action', 'Adventure', 'Mystery', 'Thriller']",Walt Disney Pictures,Jerry Bruckheimer Films,Saturn Films,Benjamin Franklin Gates,Nicolas Cage,Jon Turteltaub,2007,3.518178215384616,jueves
0.0,12130,黑眼圈,0.889404,2006-12-02,0.0,I Don't Want to Sleep Alone,8.1,7.0,,"['Drama', 'Romance']",Soudaine Compagnie,Homegreen Films,Centre National de la Cinématographie (CNC),Hsiao-kang,Lee Kang-Sheng,Tsai Ming-liang,2006,0.0,sã¡bado
25000000.0,7345,There Will Be Blood,8.200627,2007-12-28,77208711.0,There Will Be Blood,7.9,1581.0,,['Drama'],Miramax Films,Ghoulardi Film Company,Paramount Vantage,Daniel Plainview,Daniel Day-Lewis,Paul Thomas Anderson,2007,3.08834844,viernes
0.0,42529,W.R. - Misterije organizma,1.721716,1971-10-13,0.0,W.R. - Mysteries of the Organism,6.9,14.0,,"['Drama', 'Fantasy', 'Comedy']",Telepool,Neoplanta Film,,Milena,Milena Dravić,Dusan Makavejev,1971,0.0,miã©rcoles
75000000.0,6538,Charlie Wilson's War,9.979162,2007-12-19,119000410.0,Charlie Wilson's War,6.5,342.0,,"['Comedy', 'Drama', 'History']",Universal Pictures,Participant Productions,Playtone Production,Charlie Wilson,Tom Hanks,Mike Nichols,2007,1.5866721333333331,miã©rcoles
0.0,40682,The Train Robbers,5.077346,1973-02-07,0.0,The Train Robbers,6.4,32.0,,"['Action', 'Western']",Batjac Productions,,,Lane,John Wayne,Burt Kennedy,1973,0.0,miã©rcoles
40000000.0,440,Aliens vs Predator: Requiem,10.793324,2007-12-25,41797066.0,Aliens vs Predator: Requiem,4.9,758.0,AVP Collection,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']",Twentieth Century Fox Film Corporation,Dune Entertainment,Davis Entertainment,Dallas Howard,Steven Pasquale,Colin Strause,2007,1.04492665,martes
35000000.0,6575,Walk Hard: The Dewey Cox Story,7.219935,2007-12-21,18317151.0,Walk Hard: The Dewey Cox Story,6.6,214.0,,"['Comedy', 'Music']",Columbia Pictures Corporation,Apatow Productions,,Dewey Cox,John C. Reilly,Jake Kasdan,2007,0.5233471714285715,viernes
8300000.0,19213,Pledge This!,9.867616,2006-12-01,0.0,Pledge This!,2.7,34.0,,['Comedy'],Paris Hilton Entertainment,Pledge This Holdings,,Victoria English,Paris Hilton,William Heins,2006,0.0,viernes
0.0,19103,As You Like It,2.918684,2006-01-01,0.0,As You Like It,5.5,13.0,,"['Comedy', 'Drama', 'Romance']",Shakespeare Film Company,,,Rosalind,Bryce Dallas Howard,Kenneth Branagh,2006,0.0,domingo
0.0,6076,Keinohrhasen,6.370074,2007-12-01,81303447.0,Rabbit Without Ears,6.2,134.0,Keinohrhasen Filmreihe,"['Drama', 'Comedy', 'Romance']",barefoot films,,,Ludo,Til Schweiger,Til Schweiger,2007,0.0,sã¡bado
0.0,9546,Ricochet,5.462639,1991-10-04,0.0,Ricochet,5.9,81.0,,"['Action', 'Crime', 'Thriller']",Silver Pictures,Home Box Office (HBO),Cinema Plus,Nick Styles,Denzel Washington,Russell Mulcahy,1991,0.0,viernes
0.0,40860,O Cheiro do Ralo,0.623789,2006-09-27,0.0,Drained,6.7,18.0,,"['Comedy', 'Foreign']",RT Features,Primo Filmes,Tristero Filmes,Lourenço,Selton Mello,Heitor Dhalia,2006,0.0,miã©rcoles
0.0,111854,Chicks With Sticks,0.373488,2005-10-25,0.0,Chicks With Sticks,5.0,2.0,,['Comedy'],,,,Charlene Manski,Pascale Hutton,Kari Skogland,2005,0.0,martes
15000000.0,14047,The Great Debaters,8.735448,2007-12-27,30226144.0,The Great Debaters,6.9,153.0,,['Drama'],The Weinstein Company,Harpo Films,Marshall Production,Melvin B. Tolson,Denzel Washington,Denzel Washington,2007,2.0150762666666666,jueves
0.0,1488,綠草地,0.221652,2005-06-11,0.0,Mongolian Ping Pong,0.0,0.0,,"['Drama', 'Comedy']",TV Productions LTD And Beijing Hop Culture Co,,,Bilike,Hurichabilike,Ning Hao,2005,0.0,sã¡bado
